Date,Home Team,Away Team,Home Win Probability,Draw Probability,Away Win Probability,Home -2,Home -1,Away -2,Away -1
2026-09-12,Meizhou Hakka,Shandong Taishan,0.2346705243760671,0.19643936948264235,0.5688901061412905,0.03651916965546713,0.10258740946130779,0.18997114154306158,0.35815315043616885
2026-09-12,Meizhou Hakka,Shanghai Port,0.2253346089903419,0.2047405441407284,0.5699248468689301,0.03072163806496532,0.09287188568330176,0.1792286675414232,0.3502139450679139
2026-09-12,Meizhou Hakka,Shanghai Shenhua,0.18499572594760688,0.18158889529673947,0.6334153787556539,0.02395210281388938,0.07406018721062084,0.2370417165253145,0.4209099130192058
2026-09-12,Meizhou Hakka,Shenzhen Xinpengcheng,0.41063002130699255,0.23545122614434624,0.35391875254866123,0.08626031472008826,0.20909156405802815,0.06464823493769019,0.16855486590465985
2026-09-12,Meizhou Hakka,Tianjin Jinmen Tiger,0.33835644904408957,0.25158203539351337,0.4100615155623972,0.052215568932519864,0.14952893186397065,0.07664321814908559,0.19863894425210532
2026-09-12,Meizhou Hakka,Wuhan Three Towns,0.3610917528689236,0.22073388527958812,0.4181743618514881,0.07533895417358735,0.1821728400103599,0.09939065728665486,0.22453155448769038
2026-09-12,Meizhou Hakka,Yunnan Yukun,0.3075470364119543,0.21394105304924738,0.4785119105387982,0.05720605071005114,0.146700313859839,0.13122741755512954,0.2747906837150202
2026-09-12,Meizhou Hakka,Zhejiang Professional,0.29104660209933464,0.2166318721515692,0.49232152574909643,0.049668117449586505,0.13348742900422758,0.13451081559064387,0.28277236795824423
2026-09-12,Qingdao Hainiu,Beijing Guoan,0.254516491743141,0.2116794774557666,0.5338040308010924,0.038359659460474996,0.11005688894856704,0.1567506685637654,0.3174984504161584
2026-09-12,Qingdao Hainiu,Changchun Yatai,0.5563529350557671,0.2383025046526996,0.20534456029153306,0.13726343816406103,0.3087145192730326,0.018136616770298965,0.06963038120931693
2026-09-12,Qingdao Hainiu,Chengdu Rongcheng,0.194148981195976,0.20674884722129672,0.5991021715827274,0.02095751349494966,0.07186219013518462,0.18679631110465536,0.3682338711901752
2026-09-12,Qingdao Hainiu,Chongqing Tonglianglong,0.42860678943615943,0.28047065032669516,0.29092256023714536,0.06852880644022206,0.19449822737808417,0.030416600094807046,0.10763265716208816
2026-09-12,Qingdao Hainiu,Dalian Yingbo,0.3914562830690566,0.25241619821900485,0.35612751871193865,0.0697368074934889,0.18532466135550135,0.05773356490835474,0.1611502860632452
2026-09-12,Qingdao Hainiu,Henan Songshan Longmen,0.31454709087338845,0.24011995004788458,0.4453329590787269,0.04870636045670056,0.13877780146297267,0.09646194889307999,0.23072997852945618
2026-09-12,Qingdao Hainiu,Liaoning Tieren,0.4550359487877264,0.22844842630112014,0.31651562491115337,0.10880236240378181,0.2460801677909105,0.05408580816995976,0.14575943948458694
2026-09-12,Qingdao Hainiu,Meizhou Hakka,0.5772077516931072,0.20431080195399715,0.21848144635289563,0.18249418376708948,0.3557940280587412,0.028649218157608233,0.08843415129487948
2026-09-12,Qingdao Hainiu,Qingdao West Coast,0.4034934266558687,0.25612383952609796,0.34038273381803336,0.07201189465029349,0.19145953431004573,0.05115177195371901,0.14873491056069657
2026-09-12,Qingdao Hainiu,Shandong Taishan,0.311026382595048,0.2174266689954399,0.4715469484095123,0.05693974731584791,0.14742297773361399,0.12498007960533192,0.2667563368886402
2026-09-12,Qingdao Hainiu,Shanghai Port,0.29685295802753797,0.22709793751140672,0.4760491044610554,0.04758855161500754,0.13263468141795484,0.11833075354783265,0.2623494978669951
2026-09-12,Qingdao Hainiu,Shanghai Shenhua,0.25331613195128977,0.20945262173022428,0.5372312463184857,0.0386987785078743,0.11016273124452068,0.16067766133313582,0.3220891565357368
2026-09-12,Qingdao Hainiu,Shenzhen Xinpengcheng,0.4908446784373404,0.23224453337628986,0.27691078818636966,0.11972665689436242,0.26887215826635613,0.03907802485417298,0.11673726978723743
2026-09-12,Qingdao Hainiu,Tianjin Jinmen Tiger,0.4114035439694893,0.2574854983739924,0.3311109576565182,0.07400245731652189,0.19606562799460375,0.047760143152092524,0.14195027239605795
2026-09-12,Qingdao Hainiu,Wuhan Three Towns,0.4455380074498783,0.22403621901862633,0.3304257735314956,0.1083970294188021,0.24241300976380173,0.061321815121271044,0.15794813462978452
2026-09-12,Qingdao Hainiu,Yunnan Yukun,0.38997072647248165,0.22457120881323334,0.3854580647142851,0.0849055963390717,0.20107324919523492,0.0830487344659384,0.19775363139993643
2026-09-12,Qingdao Hainiu,Zhejiang Professional,0.37041358535889807,0.22955534870599834,0.40003106593510346,0.07404098236671162,0.1837261469844834,0.0858132815719229,0.20523435093302111
2026-09-12,Qingdao West Coast,Beijing Guoan,0.30887440461206417,0.2433516302284615,0.4477739651594744,0.045663831533433445,0.133458712074346,0.09518258293767769,0.23022169123949593
2026-09-12,Qingdao West Coast,Changchun Yatai,0.585215786361579,0.24676071893881757,0.16802349469960332,0.13798227290607215,0.31970626938336727,0.010059596252942685,0.04750292472552816
2026-09-12,Qingdao West Coast,Chengdu Rongcheng,0.2425101420512237,0.2470017762782677,0.5104880816705087,0.025426686443546547,0.08925970394318919,0.11476197341458913,0.27084750336022423
2026-09-12,Qingdao West Coast,Chongqing Tonglianglong,0.4612374023217168,0.29888021527376735,0.23988238240451595,0.06985697387920374,0.20515738918606555,0.01692317509933469,0.07382017567464035
2026-09-12,Qingdao West Coast,Dalian Yingbo,0.4349834460267522,0.27153891104576655,0.2934776429274811,0.07461989163164556,0.20368024601118115,0.03304522638931643,0.11226236875693622
2026-09-12,Qingdao West Coast,Henan Songshan Longmen,0.36343139540786984,0.2663725221221911,0.3701960824699389,0.054513244556349844,0.15913764879874714,0.0566044968673305,0.16360018037653323
2026-09-12,Qingdao West Coast,Liaoning Tieren,0.501626585343166,0.24040555092687343,0.2579678637299604,0.11693176405249042,0.26995546914292856,0.031054750694943064,0.10116000590779727
2026-09-12,Qingdao West Coast,Meizhou Hakka,0.6153733853246307,0.20823834578494885,0.17638826889042034,0.18978348945550028,0.37734382685132595,0.01620042346230293,0.06059013626436108
2026-09-12,Qingdao West Coast,Qingdao Hainiu,0.5274335384950651,0.23771899253043072,0.234847468974504,0.12823329761828683,0.28983416785199556,0.025382298096610873,0.08751731406180864
2026-09-12,Qingdao West Coast,Shandong Taishan,0.36691810686854615,0.24227269084034433,0.3908092022911095,0.06606437891177225,0.1739617372922792,0.07477070388758317,0.19075360739588565
2026-09-12,Qingdao West Coast,Shanghai Port,0.34917310915378674,0.2544697234715689,0.39635716737464444,0.054609077192335875,0.15542246918982613,0.07040427210544645,0.1875241057910499
2026-09-12,Qingdao West Coast,Shanghai Shenhua,0.30824778448620493,0.24109698759364945,0.45065522792014573,0.04625884751009771,0.13404752400023973,0.09778205474862256,0.2338117367796971
2026-09-12,Qingdao West Coast,Shenzhen Xinpengcheng,0.5319299988237696,0.24237232025497296,0.22569768092125733,0.12570240162804858,0.28899236158633557,0.022170064651087357,0.08049983174148694
2026-09-12,Qingdao West Coast,Tianjin Jinmen Tiger,0.45210099869811243,0.275305500359814,0.2725935009420736,0.0780304322802927,0.21268541612131506,0.0271142937424276,0.09839810843951653
2026-09-12,Qingdao West Coast,Wuhan Three Towns,0.4946745398186852,0.2362744834455795,0.2690509767357354,0.11779161353028589,0.26837664317272036,0.035409753952129426,0.10989468211691988
2026-09-12,Qingdao West Coast,Yunnan Yukun,0.44274291132899013,0.24152422923360362,0.3157328594374064,0.09454231351197348,0.22793197790293762,0.04857632237353793,0.13893433676647116
2026-09-12,Qingdao West Coast,Zhejiang Professional,0.422189630950077,0.24881509050874878,0.3289952785411745,0.08248405927935526,0.20874418151407642,0.05021694309031706,0.14452461508691802
2026-09-12,Shandong Taishan,Beijing Guoan,0.4344702213956512,0.21316501634111046,0.35236476226323826,0.11247642517059377,0.24226111297136355,0.0761553470210226,0.1802373463552837
2026-09-12,Shandong Taishan,Changchun Yatai,0.7363016931443646,0.16097953803190002,0.10271876882373544,0.29925163071682065,0.5127221836496682,0.006504274116408415,0.02943733075174051
2026-09-12,Shandong Taishan,Chengdu Rongcheng,0.34422236899129516,0.2264087870476284,0.4293688439610762,0.06548516603031403,0.16660068630458935,0.0998998592211933,0.22881291090341327
2026-09-12,Shandong Taishan,Chongqing Tonglianglong,0.6050927896062185,0.22352735277135227,0.17137985762242905,0.16746179697801286,0.3543963276297057,0.01300514635682977,0.05399171628196396
2026-09-12,Shandong Taishan,Dalian Yingbo,0.5799820993468822,0.2100168351730759,0.21000106548004208,0.17608408259760178,0.3517628505941122,0.02467295071579685,0.08089509376212692
2026-09-12,Shandong Taishan,Henan Songshan Longmen,0.49772155770318255,0.2208369866414042,0.2814414556554133,0.13267807976074805,0.2831632138624503,0.04452931403122604,0.12476889630592888
2026-09-12,Shandong Taishan,Liaoning Tieren,0.6576338942344307,0.17386625924972457,0.1684998465158446,0.25877176131095386,0.4472158587596205,0.02064756759236843,0.0656603853694736
2026-09-12,Shandong Taishan,Meizhou Hakka,0.7705025269517076,0.13019097795889756,0.09930649508939493,0.3850635639830238,0.5839416487323054,0.009230794453546584,0.03377167033084691
2026-09-12,Shandong Taishan,Qingdao Hainiu,0.6838154988148538,0.16681837903822083,0.14936612214692532,0.2798527116284937,0.47393666376014704,0.01648620789083648,0.05539467726004905
2026-09-12,Shandong Taishan,Qingdao West Coast,0.5907351843033788,0.20996814151869905,0.19929667417792227,0.17979267611244049,0.3591412606038837,0.02169467046629752,0.07410353106897732
2026-09-12,Shandong Taishan,Shanghai Port,0.48287000430008475,0.21450399642214035,0.3026259992777747,0.13256607722030941,0.27756892074205014,0.05501230440060655,0.1428438526918704
2026-09-12,Shandong Taishan,Shanghai Shenhua,0.43424880647385067,0.21150211657961868,0.35424907694653057,0.11377789042715758,0.24334463969681439,0.07798149108111747,0.18265831674233043
2026-09-12,Shandong Taishan,Shenzhen Xinpengcheng,0.6870667132790185,0.16914040066333133,0.14379288605765042,0.27552849635899584,0.47261568683106964,0.014536140556650189,0.051243315225818105
2026-09-12,Shandong Taishan,Tianjin Jinmen Tiger,0.5982210874971464,0.20904787965251437,0.19273103285033905,0.18343600478422625,0.3651556517336388,0.020128405534351308,0.070285478570343
2026-09-12,Shandong Taishan,Wuhan Three Towns,0.6517351030285032,0.17228265287511146,0.17598224409638547,0.260141705839742,0.4453642006092885,0.02341093895843331,0.0711794972479327
2026-09-12,Shandong Taishan,Yunnan Yukun,0.5955284951666432,0.18641271697984002,0.21805878785351665,0.21538261214841495,0.3884727413108981,0.033872877428032494,0.0950062845725858
2026-09-12,Shandong Taishan,Zhejiang Professional,0.5706837441463638,0.19594600651058697,0.23337024934304906,0.19137618095341213,0.3599779584498515,0.03621813382926926,0.1018787218700581
2026-09-12,Shanghai Port,Beijing Guoan,0.4413803833927151,0.22296434275834595,0.3356552738489388,0.10750765564999833,0.2401394534647512,0.06388651967975133,0.162303666586192
2026-09-12,Shanghai Port,Changchun Yatai,0.7281107052897818,0.17076271499104884,0.10112657971916914,0.276511057013344,0.49303390039406686,0.005488594745689848,0.027011388059871667
2026-09-12,Shanghai Port,Chengdu Rongcheng,0.3529840950571475,0.23878413268063695,0.40823177226221546,0.0627039650558086,0.16608908635170994,0.08328530475187342,0.20524267610052693
2026-09-12,Shanghai Port,Chongqing Tonglianglong,0.5995227264289231,0.23490356981961116,0.16557370375146582,0.15338713649695093,0.33958353202214864,0.01071944437995231,0.04849355581520114
2026-09-12,Shanghai Port,Dalian Yingbo,0.5782784778343953,0.21957339711121937,0.2021481250543852,0.16390183335218467,0.3408874071855969,0.020560611330085063,0.07296853234109935
2026-09-12,Shanghai Port,Henan Songshan Longmen,0.5002760649170658,0.23062773815175988,0.26909619693117426,0.12469536812466721,0.2768549635348901,0.03709594196842327,0.11216575759214921
2026-09-12,Shanghai Port,Liaoning Tieren,0.6548955655602355,0.18179408199087846,0.16331035244888586,0.2429839898896537,0.4349334437107012,0.017476920697296092,0.059900908302463196
2026-09-12,Shanghai Port,Meizhou Hakka,0.7643959292934349,0.13759797812620692,0.09800609258035843,0.36212726922206534,0.5671594128190741,0.007950341162111173,0.03136005080743498
2026-09-12,Shanghai Port,Qingdao Hainiu,0.6798394637123323,0.17483749565130466,0.14532304063636306,0.2622459498680535,0.46007744923645905,0.013978002574217307,0.05067418673280483
2026-09-12,Shanghai Port,Qingdao West Coast,0.5882000873332538,0.21971549389008233,0.19208441877666402,0.16691694766396115,0.3473474873346769,0.018060082354924543,0.066845245051501
2026-09-12,Shanghai Port,Shandong Taishan,0.5122611140621353,0.2102387875003697,0.2775000984374952,0.14947771616061115,0.3030748208198282,0.04720738260377921,0.1268597959407748
2026-09-12,Shanghai Port,Shanghai Shenhua,0.44137056779095823,0.22120895167606727,0.33742048053297435,0.10889734945263163,0.24142954730027802,0.06548034484906413,0.1645519789628975
2026-09-12,Shanghai Port,Shenzhen Xinpengcheng,0.6823937124320661,0.17753970104001499,0.140066586527919,0.25734208154250926,0.4578433598489348,0.012296913255979624,0.04684950673408008
2026-09-12,Shanghai Port,Tianjin Jinmen Tiger,0.5952174994240533,0.21886758327192163,0.1859149173040251,0.17009677847326168,0.35282480066564054,0.016752785460995463,0.06341941108226727
2026-09-12,Shanghai Port,Wuhan Three Towns,0.6497796754831073,0.17989572145393654,0.1703246030629561,0.2450776776781007,0.4340673035297267,0.019852293286356234,0.06495029665365652
2026-09-12,Shanghai Port,Yunnan Yukun,0.5960224213489126,0.19421434850448333,0.20976323014660414,0.20357808133895067,0.3799844145154065,0.02861375884303529,0.08626271083589229
2026-09-12,Shanghai Port,Zhejiang Professional,0.5716572994794842,0.2042257771709079,0.2241169233496079,0.18055029445926815,0.35197338801260436,0.030473429427359925,0.09224418194526483
2026-09-12,Shanghai Shenhua,Beijing Guoan,0.5025081640557033,0.2085521527695441,0.2889396831747527,0.14711111796265885,0.297340867388446,0.052330314260676386,0.1359091073493926
2026-09-12,Shanghai Shenhua,Changchun Yatai,0.7817486745038252,0.14008205287428319,0.07816927262189106,0.351332182290917,0.5699724229083768,0.004060706124541562,0.02035524401459275
2026-09-12,Shanghai Shenhua,Chengdu Rongcheng,0.4061841736852511,0.2302350068048085,0.3635808195099405,0.08784205876500577,0.20927071590458152,0.0709984557191029,0.1783944897971296
2026-09-12,Shanghai Shenhua,Chongqing Tonglianglong,0.6568968716738987,0.20587857927191697,0.13722454905418438,0.20361360518529883,0.40583137217810283,0.0085496973251249,0.039307785413888616
2026-09-12,Shanghai Shenhua,Dalian Yingbo,0.6387552791490095,0.19417074232156592,0.16707397852942457,0.2173439775297374,0.40887537976589133,0.01623663180698805,0.05875886747625106
2026-09-12,Shanghai Shenhua,Henan Songshan Longmen,0.560995737016115,0.21061673261275093,0.22838753037113402,0.16850646677599188,0.3379421685038496,0.030053798769193823,0.09272787887836521
2026-09-12,Shanghai Shenhua,Liaoning Tieren,0.7160842781647156,0.15477183929743826,0.12914388253784606,0.31345082869948004,0.511781847160755,0.013113263711408838,0.045978161573020614
2026-09-12,Shanghai Shenhua,Meizhou Hakka,0.8178991689976908,0.10950826917364279,0.07259256182866634,0.4488759324265815,0.646718290558351,0.005572371825760233,0.022508354200182098
