Date,Home Team,Away Team,Home Win Probability,Draw Probability,Away Win Probability,Home -1.5,Home -1.25,Home -1,Home -0.75,Home -0.5,Home -0.25,Home 0.25,Home 0.5,Home 0.75,Home 1,Home 1.25,Home 1.5,Away -1.5,Away -1.25,Away -1,Away -0.75,Away -0.5,Away -0.25,Away 0.25,Away 0.5,Away 0.75,Away 1,Away 1.25,Away 1.5
2026/07/24,Atlante,Atlas,0.2781014771878012,0.3606537701876891,0.3612447526245097,0.057676126992847715,0.057676126992847715,0.057676126992847715,0.15404676522897837,0.250417403465109,0.250417403465109,0.4625666800461025,0.674715956627096,0.674715956627096,0.674715956627096,0.7924641496359168,0.9102123426447377,0.08978765735526208,0.08978765735526208,0.08978765735526208,0.20753585036408292,0.3252840433729038,0.3252840433729038,0.5374333199538973,0.7495825965348908,0.7495825965348908,0.7495825965348908,0.8459532347710215,0.9423238730071521
2026/07/24,Atlante,Atletico San Luis,0.2666155076488609,0.33645206723967924,0.39693242511146,0.05824212700877946,0.05824212700877946,0.05824212700877946,0.15050051481540982,0.2427589026220402,0.2427589026220402,0.4406718833512633,0.6385848640804864,0.6385848640804864,0.6385848640804864,0.7627518344514542,0.886918804822422,0.11308119517757792,0.11308119517757792,0.11308119517757792,0.23724816554854575,0.3614151359195136,0.3614151359195136,0.5593281166487367,0.7572410973779597,0.7572410973779597,0.7572410973779597,0.8494994851845902,0.9417578729912206
2026/07/24,Atlante,Club America,0.1304656691163024,0.3196333731039323,0.5499009577797653,0.01694758441825883,0.01694758441825883,0.01694758441825883,0.0682984895894641,0.11964939476066938,0.11964939476066938,0.3076690259982766,0.4956886572358838,0.4956886572358838,0.4956886572358838,0.6507842583902116,0.8058798595445394,0.1941201404554606,0.1941201404554606,0.1941201404554606,0.3492157416097884,0.5043113427641162,0.5043113427641162,0.6923309740017234,0.8803506052393306,0.8803506052393306,0.8803506052393306,0.931701510410536,0.9830524155817413
2026/07/24,Atlante,Cruz Azul,0.1318318648249775,0.29429627826709187,0.5738718569079306,0.019090272109051988,0.019090272109051988,0.019090272109051988,0.07061013748928541,0.12213000286951882,0.12213000286951882,0.29524546067369045,0.4683609184778621,0.4683609184778621,0.4683609184778621,0.6230980713286419,0.7778352241794217,0.22216477582057814,0.22216477582057814,0.22216477582057814,0.37690192867135797,0.5316390815221378,0.5316390815221378,0.7047545393263095,0.8778699971304811,0.8778699971304811,0.8778699971304811,0.9293898625107145,0.980909727890948
2026/07/24,Atlante,FC Juarez,0.2885059418233545,0.3393894810583236,0.37210457711832196,0.06605137943558287,0.06605137943558287,0.06605137943558287,0.16420039985622797,0.2623494202768731,0.2623494202768731,0.4619902914876516,0.6616311626984301,0.6616311626984301,0.6616311626984301,0.7803276204654616,0.899024078232493,0.10097592176750696,0.10097592176750696,0.10097592176750696,0.21967237953453836,0.33836883730156975,0.33836883730156975,0.5380097085123483,0.7376505797231269,0.7376505797231269,0.7376505797231269,0.835799600143772,0.9339486205644171
2026/07/24,Atlante,Guadalajara,0.16268817529906235,0.3139144975271661,0.5233973271737715,0.026107185606377713,0.026107185606377713,0.026107185606377713,0.08782970597347858,0.14955222634057946,0.14955222634057946,0.33420781312126546,0.5188633999019514,0.5188633999019514,0.5188633999019514,0.6672708935499609,0.8156783871979705,0.1843216128020295,0.1843216128020295,0.1843216128020295,0.33272910645003906,0.4811366000980486,0.4811366000980486,0.6657921868787346,0.8504477736594206,0.8504477736594206,0.8504477736594206,0.9121702940265215,0.9738928143936224
2026/07/24,Atlante,Leon,0.2948993128711058,0.34518731751767334,0.3599133696112207,0.06722853722036018,0.06722853722036018,0.06722853722036018,0.1673470921787295,0.26746564713709886,0.26746564713709886,0.47051701038278904,0.6735683736284792,0.6735683736284792,0.6735683736284792,0.7898628686790939,0.9061573637297087,0.09384263627029127,0.09384263627029127,0.09384263627029127,0.210137131320906,0.32643162637152073,0.32643162637152073,0.5294829896172109,0.732534352862901,0.732534352862901,0.732534352862901,0.8326529078212703,0.9327714627796397
2026/07/24,Atlante,Mazatlan,0.3367340533920307,0.35764731490114055,0.30561863170682874,0.0806962131353459,0.0806962131353459,0.0806962131353459,0.1921722654007265,0.30364831766610706,0.30364831766610706,0.5140290911373662,0.7244098646086253,0.7244098646086253,0.7244098646086253,0.8279456904286855,0.9314815162487458,0.06851848375125409,0.06851848375125409,0.06851848375125409,0.17205430957131435,0.2755901353913746,0.2755901353913746,0.4859709088626337,0.6963516823338928,0.6963516823338928,0.6963516823338928,0.8078277345992735,0.9193037868646541
2026/07/24,Atlante,Monterrey,0.19285213492551634,0.2960844016042045,0.5110634634702791,0.038122466241144404,0.038122466241144404,0.038122466241144404,0.10832979446399148,0.17853712268683855,0.17853712268683855,0.3527044177481354,0.5268717128094322,0.5268717128094322,0.5268717128094322,0.6691767340450445,0.8114817552806567,0.18851824471934364,0.18851824471934364,0.18851824471934364,0.3308232659549558,0.47312828719056793,0.47312828719056793,0.6472955822518648,0.8214628773131617,0.8214628773131617,0.8214628773131617,0.8916702055360087,0.9618775337588558
2026/07/24,Atlante,Necaxa,0.2731068664116201,0.32042214857028056,0.4064709850180994,0.0642493939945468,0.0642493939945468,0.0642493939945468,0.15731603905027491,0.25038268410600306,0.25038268410600306,0.43886630091205037,0.6273499177180977,0.6273499177180977,0.6273499177180977,0.7518128720230105,0.8762758263279233,0.12372417367207647,0.12372417367207647,0.12372417367207647,0.24818712797698933,0.37265008228190216,0.37265008228190216,0.5611336990879494,0.7496173158939966,0.7496173158939966,0.7496173158939966,0.8426839609497248,0.9357506060054529
2026/07/24,Atlante,Pachuca,0.1662272359856957,0.3459753060249605,0.4877974579893438,0.024115774265399022,0.024115774265399022,0.024115774265399022,0.08741268869026925,0.15070960311513948,0.15070960311513948,0.3542244890121751,0.5577393749092108,0.5577393749092108,0.5577393749092108,0.7034537027397519,0.8491680305702931,0.15083196942970728,0.15083196942970728,0.15083196942970728,0.2965462972602483,0.44226062509078934,0.44226062509078934,0.6457755109878249,0.8492903968848606,0.8492903968848606,0.8492903968848606,0.9125873113097309,0.9758842257346012
2026/07/24,Atlante,Puebla,0.3486928746266417,0.38159243654735564,0.2697146888260026,0.07918756769102234,0.07918756769102234,0.07918756769102234,0.19495523101463008,0.31072289433823785,0.31072289433823785,0.5351890334837411,0.7596551726292444,0.7596551726292444,0.7596551726292444,0.8543329798366324,0.9490107870440203,0.05098921295597988,0.05098921295597988,0.05098921295597988,0.1456670201633677,0.24034482737075552,0.24034482737075552,0.46481096651625886,0.6892771056617621,0.6892771056617621,0.6892771056617621,0.8050447689853699,0.9208124323089778
2026/07/24,Atlante,Queretaro,0.2912956058556065,0.3706428289576176,0.33806156518677594,0.0604427728184704,0.0604427728184704,0.0604427728184704,0.16073236788909545,0.2610219629597205,0.2610219629597205,0.4790471564642015,0.6970723499686825,0.6970723499686825,0.6970723499686825,0.809600914638721,0.9221294793087594,0.07787052069124072,0.07787052069124072,0.07787052069124072,0.19039908536127914,0.30292765003131755,0.30292765003131755,0.5209528435357986,0.7389780370402796,0.7389780370402796,0.7389780370402796,0.8392676321109047,0.9395572271815299
2026/07/24,Atlante,Santos Laguna,0.33200929242541155,0.3298473552889675,0.33814335228562087,0.08647811987635488,0.08647811987635488,0.08647811987635488,0.1948248155353283,0.3031715111943017,0.3031715111943017,0.4971993672466356,0.6912272232989695,0.6912272232989695,0.6912272232989695,0.8010446241907265,0.9108620250824835,0.08913797491751652,0.08913797491751652,0.08913797491751652,0.1989553758092736,0.3087727767010307,0.3087727767010307,0.5028006327533645,0.6968284888056984,0.6968284888056984,0.6968284888056984,0.8051751844646717,0.913521880123645
2026/07/24,Atlante,Tigres UANL,0.1489372260563058,0.3246824278083322,0.5263803461353619,0.021287191510633165,0.021287191510633165,0.021287191510633165,0.07879396566807362,0.13630073982551408,0.13630073982551408,0.3272904032421801,0.5182800666588462,0.5182800666588462,0.5182800666588462,0.6692469662922425,0.8202138659256387,0.17978613407436134,0.17978613407436134,0.17978613407436134,0.33075303370775766,0.481719933341154,0.481719933341154,0.6727095967578199,0.863699260174486,0.863699260174486,0.863699260174486,0.9212060343319264,0.9787128084893669
2026/07/24,Atlante,Tijuana,0.23119581953878104,0.3346572085988394,0.4341469718623796,0.04564661247593649,0.04564661247593649,0.04564661247593649,0.12816051475595197,0.21067441703596745,0.21067441703596745,0.4075315985646966,0.6043887800934258,0.6043887800934258,0.6043887800934258,0.7367512019978686,0.8691136239023115,0.13088637609768844,0.13088637609768844,0.13088637609768844,0.2632487980021314,0.3956112199065744,0.3956112199065744,0.5924684014353035,0.7893255829640327,0.7893255829640327,0.7893255829640327,0.8718394852440481,0.9543533875240636
2026/07/24,Atlante,Toluca,0.1171990397267566,0.2728123952677794,0.609988565005464,0.016741376265314047,0.016741376265314047,0.016741376265314047,0.06309063415693673,0.10943989204855942,0.10943989204855942,0.26991777161784125,0.43039565118712314,0.43039565118712314,0.43039565118712314,0.5867903528485648,0.7431850545100066,0.256814945489993,0.256814945489993,0.256814945489993,0.4132096471514348,0.5696043488128766,0.5696043488128766,0.7300822283821584,0.8905601079514402,0.8905601079514402,0.8905601079514402,0.936909365843063,0.9832586237346856
2026/07/24,Atlante,UNAM Pumas,0.21836150856389974,0.328347106561364,0.45329138487473625,0.042185309146734566,0.042185309146734566,0.042185309146734566,0.12085436698968664,0.1995234248326387,0.1995234248326387,0.3926687816334411,0.5858141384342435,0.5858141384342435,0.5858141384342435,0.7215800622538779,0.8573459860735123,0.14265401392648766,0.14265401392648766,0.14265401392648766,0.2784199377461221,0.41418586156575654,0.41418586156575654,0.6073312183665589,0.8004765751673613,0.8004765751673613,0.8004765751673613,0.8791456330103133,0.9578146908532654
2026/07/24,Atlas,Atlante,0.5349568640637132,0.31572618921680556,0.14931694671948126,0.1890261110568981,0.1890261110568981,0.1890261110568981,0.34021229417336574,0.49139847728983344,0.49139847728983344,0.6771197650644248,0.8628410528390162,0.8628410528390162,0.8628410528390162,0.9203565101557878,0.9778719674725592,0.022128032527440566,0.022128032527440566,0.022128032527440566,0.07964348984421203,0.1371589471609835,0.1371589471609835,0.322880234935575,0.5086015227101665,0.5086015227101665,0.5086015227101665,0.6597877058266342,0.810973888943102
2026/07/24,Atlas,Atletico San Luis,0.434099398261671,0.27970787930338914,0.28619272243493993,0.15710242227071006,0.15710242227071006,0.15710242227071006,0.2807269177723877,0.4043514132740653,0.4043514132740653,0.5688854599231177,0.73341950657217,0.73341950657217,0.73341950657217,0.826268303505671,0.9191171004391722,0.08088289956082786,0.08088289956082786,0.08088289956082786,0.17373169649432885,0.2665804934278298,0.2665804934278298,0.4311145400768822,0.5956485867259347,0.5956485867259347,0.5956485867259347,0.7192730822276123,0.8428975777292899
2026/07/24,Atlas,Club America,0.22796861282203898,0.3019445505866387,0.4700868365913223,0.050211232815174284,0.050211232815174284,0.050211232815174284,0.13038921332235015,0.21056719382952604,0.21056719382952604,0.3881816353510782,0.5657960768726303,0.5657960768726303,0.5657960768726303,0.7009072292001906,0.8360183815277507,0.1639816184722493,0.1639816184722493,0.1639816184722493,0.29909277079980945,0.4342039231273696,0.4342039231273696,0.6118183646489217,0.7894328061704738,0.7894328061704738,0.7894328061704738,0.8696107866776499,0.9497887671848259
