fixture_id,round,match_date,match_time,kickoff_at,home_team,away_team,home_win_prob,draw_prob,away_win_prob,debias_method,home_odds,draw_odds,away_odds,bookmaker,market,regions,last_update,fetched_at,onexbet_open_home_odds,onexbet_open_draw_odds,onexbet_open_away_odds,onexbet_open_home_ev,onexbet_open_draw_ev,onexbet_open_away_ev,onexbet_open_last_update,duel_open_home_odds,duel_open_draw_odds,duel_open_away_odds,duel_open_home_ev,duel_open_draw_ev,duel_open_away_ev,duel_open_last_update,best_open_home_odds,best_open_draw_odds,best_open_away_odds,best_open_home_ev,best_open_draw_ev,best_open_away_ev,best_open_home_book,best_open_draw_book,best_open_away_book,open_home_odds,open_draw_odds,open_away_odds,open_last_update,signal_pick,signal_state,signal_book,signal_books
CSL-2026-25-2026-08-28-dalian-yingbo-beijing-guoan,25,2026-08-28,11:35,2026-08-28T12:35:00+01:00,Dalian Yingbo,Beijing Guoan,0.29426035777913323,0.2481054900234062,0.45763415219746056,market_anchor,2.99,3.97,2.13,pinnacle,h2h,us,2026-08-25T12:25:14Z,2026-08-25T12:25:16Z,3.125,3.82,2.12,-0.08043638194020863,-0.05223702811058828,-0.029815597341383504,2026-08-23T12:43:30.931Z,3.25,3.95,2.12,-0.043653837217817015,-0.019983314407545416,-0.029815597341383504,2026-08-23T12:22:04.288Z,3.25,3.95,2.12,-0.043653837217817015,-0.019983314407545416,-0.029815597341383504,duel,duel,onexbet,3.03,3.78,2.12,2026-08-23T12:30:50Z,,,,
CSL-2026-25-2026-08-28-shanghai-shenhua-shandong-taishan,25,2026-08-28,11:35,2026-08-28T12:35:00+01:00,Shanghai Shenhua,Shandong Taishan,0.5492756891447,0.22826212294898493,0.22246218790631508,market_anchor,1.66,4.42,4.32,pinnacle,h2h,us,2026-08-25T12:25:14Z,2026-08-25T12:25:16Z,1.816,4.12,3.82,-0.002515348513224658,-0.059560053450182115,-0.15019444219787637,2026-08-22T12:35:41.933Z,1.85,4.3,3.9,0.016160024917695193,-0.018472871319364814,-0.13239746716537115,2026-08-22T12:44:57.302Z,1.85,4.3,3.9,0.016160024917695193,-0.018472871319364814,-0.13239746716537115,duel,duel,duel,1.79,4.1,3.76,2026-08-22T12:53:34Z,,,,
CSL-2026-25-2026-08-28-shenzhen-xinpengcheng-shanghai-port,25,2026-08-28,12:00,2026-08-28T13:00:00+01:00,Shenzhen Xinpengcheng,Shanghai Port,0.26601299312361726,0.2519954738677024,0.4819915330086803,market_anchor,3.16,3.77,2.11,pinnacle,h2h,us,2026-08-25T12:25:14Z,2026-08-25T12:25:16Z,3.22,3.82,2.07,-0.14343816214195237,-0.037377289825376914,-0.0022775266720318488,2026-08-23T12:05:39.648Z,3.35,3.9,2.1,-0.1088564730358822,-0.017217651915960697,0.012182219318228604,2026-08-23T12:08:58.671Z,3.35,3.9,2.1,-0.1088564730358822,-0.017217651915960697,0.012182219318228604,duel,duel,duel,3.2,3.72,2.06,2026-08-23T11:54:42Z,,,,
CSL-2026-25-2026-08-29-qingdao-hainiu-wuhan-three-towns,25,2026-08-29,09:00,2026-08-29T10:00:00+01:00,Qingdao Hainiu,Wuhan Three Towns,0.44627571284865414,0.27935582670552783,0.274368460445818,market_anchor,2.71,3.42,2.54,pinnacle,h2h,us,2026-08-25T12:25:14Z,2026-08-25T12:25:16Z,2.625,3.42,2.625,0.17147374622771716,-0.044603072667094845,-0.27978279132972783,2026-08-23T12:05:39.648Z,2.68,3.5,2.68,0.19601891043439323,-0.022254606530652588,-0.26469252600520776,2026-08-23T11:46:48.988Z,2.68,3.5,2.68,0.19601891043439323,-0.022254606530652588,-0.26469252600520776,duel,duel,duel,2.61,3.36,2.6,2026-08-23T11:54:42Z,,,,
CSL-2026-25-2026-08-29-tianjin-jinmen-tiger-qingdao-west-coast,25,2026-08-29,11:00,2026-08-29T12:00:00+01:00,Tianjin Jinmen Tiger,Qingdao West Coast,0.458963717686396,0.2731727083805778,0.2678635739330264,market_anchor,1.96,3.4,3.94,pinnacle,h2h,us,2026-08-25T12:25:14Z,2026-08-25T12:25:16Z,1.992,3.42,3.84,-0.08574427436869925,-0.06574933733842403,0.028596123902821402,2026-08-22T12:35:41.933Z,2.04,3.7,3.7,-0.06371401591975212,0.010739021008137728,-0.008904776447802298,2026-08-22T12:23:48.006Z,2.04,3.7,3.84,-0.06371401591975212,0.010739021008137728,0.028596123902821402,duel,duel,onexbet,1.97,3.43,3.73,2026-08-22T12:53:34Z,,,,
CSL-2026-25-2026-08-29-zhejiang-professional-yunnan-yukun,25,2026-08-29,11:00,2026-08-29T12:00:00+01:00,Zhejiang Professional,Yunnan Yukun,0.49281470763696966,0.23811643125200369,0.2690688611110267,market_anchor,1.97,3.97,3.36,pinnacle,h2h,us,2026-08-25T12:25:14Z,2026-08-25T12:25:16Z,2.04,4.12,3.125,0.005342003579418053,-0.018960303241744803,-0.1591598090280416,2026-08-22T12:35:41.933Z,2.0,4.5,3.2,-0.014370584726060676,0.07152394063401668,-0.13897964444471456,2026-08-22T12:31:51.27Z,2.04,4.5,3.2,0.005342003579418053,0.07152394063401668,-0.13897964444471456,onexbet,duel,duel,2.03,3.93,3.11,2026-08-22T12:53:34Z,,,,
CSL-2026-25-2026-08-29-chengdu-rongcheng-liaoning-tieren,25,2026-08-29,11:35,2026-08-29T12:35:00+01:00,Chengdu Rongcheng,Liaoning Tieren,0.7379699950631167,0.16028821937510046,0.10174178556178295,market_anchor,1.3,5.86,7.98,pinnacle,h2h,us,2026-08-25T12:25:14Z,2026-08-25T12:25:16Z,1.3,5.95,8.5,-0.040639006417948265,-0.04628509471815223,-0.13519482272484484,2026-08-23T12:05:39.648Z,1.33,6.2,8.4,-0.018499906566054825,-0.0062130398743771575,-0.14536900128102315,2026-08-23T11:16:38.284Z,1.33,6.2,8.5,-0.018499906566054825,-0.0062130398743771575,-0.13519482272484484,duel,duel,onexbet,1.29,5.8,7.81,2026-08-23T11:20:36Z,,,,
CSL-2026-25-2026-08-29-henan-songshan-longmen-chongqing-tonglianglong,25,2026-08-29,12:00,2026-08-29T13:00:00+01:00,Henan Songshan Longmen,Chongqing Tonglianglong,0.5710569199897488,0.24189422843343195,0.18704885157681933,market_anchor,1.61,3.9,5.38,pinnacle,h2h,us,2026-08-25T12:25:14Z,2026-08-25T12:25:16Z,1.632,3.92,5.3,-0.06803510657672995,-0.051774624540946834,-0.008641086642857565,2026-08-23T12:43:30.931Z,1.66,4.0,5.4,-0.05204551281701697,-0.032423086266272216,0.010063798514824418,2026-08-23T12:26:05.994Z,1.66,4.0,5.4,-0.05204551281701697,-0.032423086266272216,0.010063798514824418,duel,duel,duel,1.6,3.85,5.29,2026-08-23T12:30:50Z,,,,
